"concept","concept_name","original_code","code","pregnancy_filter","vocabulary"
"C0157671","Other disorder of lactation - delivered","L46y1","L46y1","end_of_pregnancy","RCD"
"C0157671","Other disorder of lactation - delivered","L46y1","L46y1","end_of_pregnancy","RCD2"
"C0157671","Other disorder of lactation - delivered","L46y1","L46y1","end_of_pregnancy","RCD"
"C0157671","Other disorder of lactation - delivered","L46y1","L46y1","end_of_pregnancy","RCD2"
"C0157672","Other disorder of lactation - delivered with postnatal complication","200455007,200457004,","200455007","end_of_pregnancy","SNOMEDCT_US"
"C0157672","Other disorder of lactation - delivered with postnatal complication","200455007,200457004,","200457004","end_of_pregnancy","SNOMEDCT_US"
"C0157672","Other disorder of lactation - delivered with postnatal complication","676.82,676.84","676.84","end_of_pregnancy","ICD9CM"
"C0157672","Other disorder of lactation - delivered with postnatal complication","676.82,676.84","676.82","end_of_pregnancy","ICD9CM"
"C0157672","Other disorder of lactation - delivered with postnatal complication","L46y2,L46y4","L46y2","end_of_pregnancy","RCD2"
"C0157672","Other disorder of lactation - delivered with postnatal complication","L46y2,L46y4","L46y4","end_of_pregnancy","RCD2"
"C0157672","Other disorder of lactation - delivered with postnatal complication","L46y4,L46y2","L46y2","end_of_pregnancy","RCD"
"C0157672","Other disorder of lactation - delivered with postnatal complication","L46y4,L46y2","L46y4","end_of_pregnancy","RCD"
"C0157673","Other disorder of lactation with antenatal complication","200456008,","200456008","end_of_pregnancy","SNOMEDCT_US"
"C0157673","Other disorder of lactation with antenatal complication","676.83","676.83","end_of_pregnancy","ICD9CM"
"C0157673","Other disorder of lactation with antenatal complication","L46y3","L46y3","end_of_pregnancy","RCD"
"C0157673","Other disorder of lactation with antenatal complication","L46y3","L46y3","end_of_pregnancy","RCD2"
"C0157673","Other disorder of lactation with antenatal complication","L46y3","L46y3","end_of_pregnancy","RCD"
"C0157673","Other disorder of lactation with antenatal complication","L46y3","L46y3","end_of_pregnancy","RCD2"
"C0157676","Unspecified disorder of lactation, delivered, with or without mention of antepartum condition","676.91","676.91","end_of_pregnancy","ICD9CM"
"C0157677","Unspecified disorder of lactation, delivered, with mention of postpartum complication","676.92","676.92","end_of_pregnancy","ICD9CM"
"C0157678","Unspecified disorder of lactation, antepartum condition or complication","676.93","676.93","end_of_pregnancy","ICD9CM"
"C0157679","Unspecified disorder of lactation, postpartum condition or complication","676.94","676.94","end_of_pregnancy","ICD9CM"
"C0158799","Fetus or newborn affected by maternal conditions which may be unrelated to present pregnancy","6593004,","6593004","end_of_pregnancy","SNOMEDCT_US"
"C0158799","Fetus or newborn affected by maternal conditions which may be unrelated to present pregnancy","760","760","end_of_pregnancy","ICD9CM"
"C0158801","Maternal renal and urinary tract diseases affecting fetus or newborn","760.1","760.1","end_of_pregnancy","ICD9CM"
"C0158801","Maternal renal and urinary tract diseases affecting fetus or newborn","81804001","81804001","end_of_pregnancy","SNOMEDCT_US"
"C0158803","Other chronic maternal circulatory and respiratory diseases affecting fetus or newborn","760.3","760.3","end_of_pregnancy","ICD9CM"
"C0158805","Fetal or neonatal effect of maternal injury","206012006,","206012006","ongoing_pregnancy","SNOMEDCT_US"
"C0158805","Fetal or neonatal effect of maternal injury","760.5","760.5","ongoing_pregnancy","ICD9CM"
"C0158805","Fetal or neonatal effect of maternal injury","Q005.","Q005.","ongoing_pregnancy","RCD"
"C0158805","Fetal or neonatal effect of maternal injury","Q005.","Q005.","ongoing_pregnancy","RCD2"
"C0158805","Fetal or neonatal effect of maternal injury","Q005.","Q005.","ongoing_pregnancy","RCD"
"C0158805","Fetal or neonatal effect of maternal injury","Q005.","Q005.","ongoing_pregnancy","RCD2"
"C0158808","Unspecified noxious substance affecting fetus or newborn via placenta or breast milk","760.7","760.7","end_of_pregnancy","ICD9CM"
"C0158809","Narcotics affecting fetus or newborn via placenta or breast milk","760.72","760.72","end_of_pregnancy","ICD9CM"
"C0158810","Hallucinogenic agents affecting fetus or newborn via placenta or breast milk","760.73","760.73","end_of_pregnancy","ICD9CM"
"C0158811","Anti-infectives affecting fetus or newborn via placenta or breast milk","760.74","760.74","end_of_pregnancy","ICD9CM"
"C0158812","Cocaine affecting fetus or newborn via placenta or breast milk","760.75","760.75","end_of_pregnancy","ICD9CM"
"C0158813","Other noxious influences affecting fetus or newborn via placenta or breast milk","760.79","760.79","end_of_pregnancy","ICD9CM"
"C0158814","Other specified maternal conditions affecting fetus or newborn","760.8","760.8","end_of_pregnancy","ICD9CM"
"C0158816","Fetal or neonatal effect of maternal complication of pregnancy","206035009,206063006,68983007,","206063006","end_of_pregnancy","SNOMEDCT_US"
"C0158816","Fetal or neonatal effect of maternal complication of pregnancy","206035009,206063006,68983007,","68983007","end_of_pregnancy","SNOMEDCT_US"
"C0158816","Fetal or neonatal effect of maternal complication of pregnancy","206035009,206063006,68983007,","206035009","end_of_pregnancy","SNOMEDCT_US"
"C0158816","Fetal or neonatal effect of maternal complication of pregnancy","761","761","end_of_pregnancy","ICD9CM"
"C0158816","Fetal or neonatal effect of maternal complication of pregnancy","P01","P01","end_of_pregnancy","ICD10CM"
"C0158816","Fetal or neonatal effect of maternal complication of pregnancy","Q01..,Q01z.","Q01z.","end_of_pregnancy","RCD2"
"C0158816","Fetal or neonatal effect of maternal complication of pregnancy","Q01..,Q01z.","Q01z.","end_of_pregnancy","RCD"
"C0158816","Fetal or neonatal effect of maternal complication of pregnancy","Q01..,Q01z.","Q01..","end_of_pregnancy","RCD2"
"C0158816","Fetal or neonatal effect of maternal complication of pregnancy","Q01..,Q01z.","Q01..","end_of_pregnancy","RCD"
"C0158816","Fetal or neonatal effect of maternal complication of pregnancy","Q01..,Q01z.","Q01z.","end_of_pregnancy","RCD2"
"C0158816","Fetal or neonatal effect of maternal complication of pregnancy","Q01..,Q01z.","Q01z.","end_of_pregnancy","RCD"
"C0158816","Fetal or neonatal effect of maternal complication of pregnancy","Q01..,Q01z.","Q01..","end_of_pregnancy","RCD2"
"C0158816","Fetal or neonatal effect of maternal complication of pregnancy","Q01..,Q01z.","Q01..","end_of_pregnancy","RCD"
"C0158817","Fetal or neonatal effect of incompetent cervix","70898005,","70898005","end_of_pregnancy","SNOMEDCT_US"
"C0158817","Fetal or neonatal effect of incompetent cervix","761","761","end_of_pregnancy","ICD9CM"
"C0158817","Fetal or neonatal effect of incompetent cervix","P01.0","P01.0","end_of_pregnancy","ICD10CM"
"C0158819","Fetus and newborn affected by oligohydramnios","65599008,","65599008","end_of_pregnancy","SNOMEDCT_US"
"C0158819","Fetus and newborn affected by oligohydramnios","761.2","761.2","end_of_pregnancy","ICD9CM"
"C0158819","Fetus and newborn affected by oligohydramnios","P01.2","P01.2","end_of_pregnancy","ICD10CM"
"C0158820","Fetus or newborn affected by polyhydramnios","66215008,","66215008","end_of_pregnancy","SNOMEDCT_US"
"C0158820","Fetus or newborn affected by polyhydramnios","761.3","761.3","end_of_pregnancy","ICD9CM"
"C0158820","Fetus or newborn affected by polyhydramnios","P01.3","P01.3","end_of_pregnancy","ICD10CM"
"C0158825","Other specified maternal complications of pregnancy affecting fetus or newborn","761.8","761.8","end_of_pregnancy","ICD9CM"
"C0158828","Fetus or neonate affected by placenta previa","206065004,62048002,","206065004","end_of_pregnancy","SNOMEDCT_US"
"C0158828","Fetus or neonate affected by placenta previa","206065004,62048002,","62048002","end_of_pregnancy","SNOMEDCT_US"
"C0158828","Fetus or neonate affected by placenta previa","762","762","end_of_pregnancy","ICD9CM"
"C0158828","Fetus or neonate affected by placenta previa","P02.0","P02.0","end_of_pregnancy","ICD10CM"
"C0158828","Fetus or neonate affected by placenta previa","Q020.","Q020.","end_of_pregnancy","RCD"
"C0158828","Fetus or neonate affected by placenta previa","Q020.","Q020.","end_of_pregnancy","RCD2"
"C0158828","Fetus or neonate affected by placenta previa","Q020.","Q020.","end_of_pregnancy","RCD"
"C0158828","Fetus or neonate affected by placenta previa","Q020.","Q020.","end_of_pregnancy","RCD2"
"C0158829","Other forms of placental separation and hemorrhage affecting fetus or newborn","762.1","762.1","end_of_pregnancy","ICD9CM"
"C0158831","Fetus or neonate affected by placental transfusion syndrome","206082002,206086004,63654005,","206082002","end_of_pregnancy","SNOMEDCT_US"
"C0158831","Fetus or neonate affected by placental transfusion syndrome","206082002,206086004,63654005,","206086004","end_of_pregnancy","SNOMEDCT_US"
"C0158831","Fetus or neonate affected by placental transfusion syndrome","206082002,206086004,63654005,","63654005","end_of_pregnancy","SNOMEDCT_US"
"C0158831","Fetus or neonate affected by placental transfusion syndrome","762.3","762.3","end_of_pregnancy","ICD9CM"
"C0158831","Fetus or neonate affected by placental transfusion syndrome","P02.3","P02.3","end_of_pregnancy","ICD10CM"
"C0158831","Fetus or neonate affected by placental transfusion syndrome","Q023.,Q023z","Q023.","end_of_pregnancy","RCD"
"C0158831","Fetus or neonate affected by placental transfusion syndrome","Q023.,Q023z","Q023.","end_of_pregnancy","RCD2"
"C0158831","Fetus or neonate affected by placental transfusion syndrome","Q023.,Q023z","Q023z","end_of_pregnancy","RCD"
"C0158831","Fetus or neonate affected by placental transfusion syndrome","Q023.,Q023z","Q023z","end_of_pregnancy","RCD2"
"C0158831","Fetus or neonate affected by placental transfusion syndrome","Q023.,Q023z","Q023.","end_of_pregnancy","RCD"
"C0158831","Fetus or neonate affected by placental transfusion syndrome","Q023.,Q023z","Q023.","end_of_pregnancy","RCD2"
"C0158831","Fetus or neonate affected by placental transfusion syndrome","Q023.,Q023z","Q023z","end_of_pregnancy","RCD"
"C0158831","Fetus or neonate affected by placental transfusion syndrome","Q023.,Q023z","Q023z","end_of_pregnancy","RCD2"
"C0158832","Fetal or neonatal effect of prolapsed cord","206087008,51327006,","206087008","end_of_pregnancy","SNOMEDCT_US"
"C0158832","Fetal or neonatal effect of prolapsed cord","206087008,51327006,","51327006","end_of_pregnancy","SNOMEDCT_US"
"C0158832","Fetal or neonatal effect of prolapsed cord","762.4","762.4","end_of_pregnancy","ICD9CM"
"C0158832","Fetal or neonatal effect of prolapsed cord","P02.4","P02.4","end_of_pregnancy","ICD10CM"
"C0158832","Fetal or neonatal effect of prolapsed cord","Q024.","Q024.","end_of_pregnancy","RCD"
"C0158832","Fetal or neonatal effect of prolapsed cord","Q024.","Q024.","end_of_pregnancy","RCD2"
"C0158832","Fetal or neonatal effect of prolapsed cord","Q024.","Q024.","end_of_pregnancy","RCD"
"C0158832","Fetal or neonatal effect of prolapsed cord","Q024.","Q024.","end_of_pregnancy","RCD2"
"C0158835","Fetus or neonate affected by chorioamnionitis","206102001,55730009,","55730009","end_of_pregnancy","SNOMEDCT_US"
"C0158835","Fetus or neonate affected by chorioamnionitis","206102001,55730009,","206102001","end_of_pregnancy","SNOMEDCT_US"
"C0158835","Fetus or neonate affected by chorioamnionitis","762.7","762.7","end_of_pregnancy","ICD9CM"
"C0158835","Fetus or neonate affected by chorioamnionitis","P02.7","P02.7","end_of_pregnancy","ICD10CM"
"C0158835","Fetus or neonate affected by chorioamnionitis","Q027.","Q027.","end_of_pregnancy","RCD2"
"C0158835","Fetus or neonate affected by chorioamnionitis","Q027.","Q027.","end_of_pregnancy","RCD"
"C0158835","Fetus or neonate affected by chorioamnionitis","Q027.","Q027.","end_of_pregnancy","RCD2"
"C0158835","Fetus or neonate affected by chorioamnionitis","Q027.","Q027.","end_of_pregnancy","RCD"
"C0158836","Other specified abnormalities of chorion and amnion affecting fetus or newborn","762.8","762.8","end_of_pregnancy","ICD9CM"
"C0158837","Unspecified abnormality of chorion and amnion affecting fetus or newborn","762.9","762.9","end_of_pregnancy","ICD9CM"
"C0158839","Fetus or neonate affected by breech delivery and extraction","206110000,4787007,","4787007","end_of_pregnancy","SNOMEDCT_US"
"C0158839","Fetus or neonate affected by breech delivery and extraction","206110000,4787007,","206110000","end_of_pregnancy","SNOMEDCT_US"
"C0158839","Fetus or neonate affected by breech delivery and extraction","763","763","end_of_pregnancy","ICD9CM"
"C0158839","Fetus or neonate affected by breech delivery and extraction","P03.0","P03.0","end_of_pregnancy","ICD10CM"
"C0158839","Fetus or neonate affected by breech delivery and extraction","Q030.","Q030.","end_of_pregnancy","RCD2"
"C0158839","Fetus or neonate affected by breech delivery and extraction","XE1eO","XE1eO","end_of_pregnancy","RCD"
"C0158841","Fetal or neonatal effect of forceps delivery","206121009,","206121009","end_of_pregnancy","SNOMEDCT_US"
"C0158841","Fetal or neonatal effect of forceps delivery","763.2","763.2","end_of_pregnancy","ICD9CM"
"C0158841","Fetal or neonatal effect of forceps delivery","Q032.","Q032.","end_of_pregnancy","RCD2"
"C0158841","Fetal or neonatal effect of forceps delivery","Q032.","Q032.","end_of_pregnancy","RCD"
"C0158841","Fetal or neonatal effect of forceps delivery","Q032.","Q032.","end_of_pregnancy","RCD2"
"C0158841","Fetal or neonatal effect of forceps delivery","Q032.","Q032.","end_of_pregnancy","RCD"
